name,mscf,yearmonth,year,month,x,y
OML 17,547932.7646,2021-01,2021,01,6.996835299,5.004049811
OML 17,229795.1701,2021-02,2021,02,6.996835299,5.004049811
OML 17,223896.1953,2021-03,2021,03,6.996835299,5.004049811
OML 17,184906.2149,2021-04,2021,04,6.996835299,5.004049811
OML 17,307313.6488,2021-05,2021,05,6.996835299,5.004049811
OML 17,79091.65697,2021-06,2021,06,6.996835299,5.004049811
OML 17,201120.1125,2021-07,2021,07,6.996835299,5.004049811
OML 17,25677.24296,2021-08,2021,08,6.996835299,5.004049811
OML 17,236232.1862,2021-09,2021,09,6.996835299,5.004049811
OML 17,346116.2861,2021-10,2021,10,6.996835299,5.004049811
OML 17,653806.8197,2021-11,2021,11,6.996835299,5.004049811
OML 17,730184.0267,2021-12,2021,12,6.996835299,5.004049811
OML 17,647113.2051,2022-01,2022,01,6.996835299,5.004049811
OML 17,364321.2527,2022-02,2022,02,6.996835299,5.004049811
OML 17,257266.1456,2022-03,2022,03,6.996835299,5.004049811
OML 17,90051.0427,2022-04,2022,04,6.996835299,5.004049811
OML 17,309496.2204,2022-05,2022,05,6.996835299,5.004049811
OML 17,79562.86459,2022-06,2022,06,6.996835299,5.004049811
OML 17,49624.63343,2022-07,2022,07,6.996835299,5.004049811
OML 17,253815.2222,2022-08,2022,08,6.996835299,5.004049811
OML 17,37972.94237,2022-09,2022,09,6.996835299,5.004049811
OML 17,495248.9822,2022-10,2022,10,6.996835299,5.004049811
OML 17,994819.4827,2022-11,2022,11,6.996835299,5.004049811
OML 18,443521.3736,2012-03,2012,03,6.98737605,4.588017592
OML 18,186496.7778,2012-04,2012,04,6.98737605,4.588017592
OML 18,384095.5207,2012-05,2012,05,6.98737605,4.588017592
OML 18,202638.4414,2012-06,2012,06,6.98737605,4.588017592
OML 18,130783.0675,2012-07,2012,07,6.98737605,4.588017592
OML 18,197100.5825,2012-08,2012,08,6.98737605,4.588017592
OML 18,351194.0248,2012-09,2012,09,6.98737605,4.588017592
OML 18,302666.5479,2012-10,2012,10,6.98737605,4.588017592
OML 18,408922.2543,2012-11,2012,11,6.98737605,4.588017592
OML 18,649295.1348,2012-12,2012,12,6.98737605,4.588017592
OML 18,476947.4722,2013-01,2013,01,6.98737605,4.588017592
OML 18,344116.0185,2013-02,2013,02,6.98737605,4.588017592
OML 18,515296.9873,2013-03,2013,03,6.98737605,4.588017592
OML 18,552952.9671,2013-04,2013,04,6.98737605,4.588017592
OML 18,191202.8471,2013-08,2013,08,6.98737605,4.588017592
OML 18,362899.5451,2013-10,2013,10,6.98737605,4.588017592
OML 18,529214.1577,2013-11,2013,11,6.98737605,4.588017592
OML 18,459296.5273,2013-12,2013,12,6.98737605,4.588017592
OML 18,409513.1224,2014-01,2014,01,6.98737605,4.588017592
OML 18,426797.3548,2014-02,2014,02,6.98737605,4.588017592
OML 18,487532.2535,2014-03,2014,03,6.98737605,4.588017592
OML 18,440066.1701,2014-04,2014,04,6.98737605,4.588017592
OML 18,363502.5351,2014-05,2014,05,6.98737605,4.588017592
OML 18,403478.1249,2014-06,2014,06,6.98737605,4.588017592
OML 18,553589.0259,2014-07,2014,07,6.98737605,4.588017592
OML 18,410845.2106,2014-08,2014,08,6.98737605,4.588017592
OML 18,473527.4303,2014-09,2014,09,6.98737605,4.588017592
OML 18,505030.343,2014-10,2014,10,6.98737605,4.588017592
OML 18,498850.7958,2014-11,2014,11,6.98737605,4.588017592
OML 18,439883.879,2014-12,2014,12,6.98737605,4.588017592
OML 18,400406.964,2015-01,2015,01,6.98737605,4.588017592
OML 18,385592.6919,2015-02,2015,02,6.98737605,4.588017592
OML 18,553471.1158,2015-03,2015,03,6.98737605,4.588017592
OML 18,325283.4908,2015-04,2015,04,6.98737605,4.588017592
OML 18,432892.4966,2015-05,2015,05,6.98737605,4.588017592
OML 18,339067.9181,2015-06,2015,06,6.98737605,4.588017592
OML 18,527245.099,2015-07,2015,07,6.98737605,4.588017592
OML 18,159392.9405,2015-08,2015,08,6.98737605,4.588017592
OML 18,736343.0483,2015-09,2015,09,6.98737605,4.588017592
OML 18,739341.6903,2015-10,2015,10,6.98737605,4.588017592
OML 18,944701.6945,2015-11,2015,11,6.98737605,4.588017592
OML 18,641985.6548,2015-12,2015,12,6.98737605,4.588017592
OML 18,787400.2006,2016-01,2016,01,6.98737605,4.588017592
OML 18,599029.096,2016-02,2016,02,6.98737605,4.588017592
OML 18,843238.7254,2016-03,2016,03,6.98737605,4.588017592
OML 18,1160034.676,2016-04,2016,04,6.98737605,4.588017592
OML 18,1239193.055,2016-05,2016,05,6.98737605,4.588017592
OML 18,1094843.894,2016-06,2016,06,6.98737605,4.588017592
OML 18,988348.6587,2016-07,2016,07,6.98737605,4.588017592
OML 18,1106280.446,2016-08,2016,08,6.98737605,4.588017592
OML 18,697426.3482,2016-09,2016,09,6.98737605,4.588017592
OML 18,1260679.194,2016-10,2016,10,6.98737605,4.588017592
OML 18,1223598.128,2016-11,2016,11,6.98737605,4.588017592
OML 18,1563546.413,2016-12,2016,12,6.98737605,4.588017592
OML 18,1438223.935,2017-01,2017,01,6.98737605,4.588017592
OML 18,1208795.358,2017-02,2017,02,6.98737605,4.588017592
OML 18,1245280.814,2017-03,2017,03,6.98737605,4.588017592
OML 18,1244937.803,2017-04,2017,04,6.98737605,4.588017592
OML 18,1485900.388,2017-05,2017,05,6.98737605,4.588017592
OML 18,1011284.649,2017-06,2017,06,6.98737605,4.588017592
OML 18,760525.3582,2017-07,2017,07,6.98737605,4.588017592
OML 18,936687.7059,2017-08,2017,08,6.98737605,4.588017592
OML 18,824614.0926,2017-09,2017,09,6.98737605,4.588017592
OML 18,1806831.448,2017-10,2017,10,6.98737605,4.588017592
OML 18,1003736.609,2017-11,2017,11,6.98737605,4.588017592
OML 18,863594.5375,2017-12,2017,12,6.98737605,4.588017592
OML 18,920971.7581,2018-01,2018,01,6.98737605,4.588017592
OML 18,968784.3475,2018-02,2018,02,6.98737605,4.588017592
OML 18,892742.5848,2018-03,2018,03,6.98737605,4.588017592
OML 18,1128525.294,2018-04,2018,04,6.98737605,4.588017592
OML 18,861134.444,2018-05,2018,05,6.98737605,4.588017592
OML 18,723016.6582,2018-06,2018,06,6.98737605,4.588017592
OML 18,779774.3985,2018-07,2018,07,6.98737605,4.588017592
OML 18,987027.9809,2018-08,2018,08,6.98737605,4.588017592
OML 18,1372355.862,2018-09,2018,09,6.98737605,4.588017592
OML 18,1135433.547,2018-10,2018,10,6.98737605,4.588017592
OML 18,1215400.931,2018-11,2018,11,6.98737605,4.588017592
OML 18,1328536.088,2018-12,2018,12,6.98737605,4.588017592
OML 18,1235739.528,2019-01,2019,01,6.98737605,4.588017592
OML 18,1072924.591,2019-02,2019,02,6.98737605,4.588017592
OML 18,1164253.312,2019-03,2019,03,6.98737605,4.588017592
OML 18,1150854.109,2019-04,2019,04,6.98737605,4.588017592
OML 18,1378911.543,2019-05,2019,05,6.98737605,4.588017592
OML 18,1354244.654,2019-06,2019,06,6.98737605,4.588017592
OML 18,1220277.364,2019-07,2019,07,6.98737605,4.588017592
OML 18,826065.2575,2019-08,2019,08,6.98737605,4.588017592
OML 18,1016208.628,2019-09,2019,09,6.98737605,4.588017592
OML 18,539517.2476,2019-10,2019,10,6.98737605,4.588017592
OML 18,1131942.439,2019-11,2019,11,6.98737605,4.588017592
OML 18,1467393.806,2019-12,2019,12,6.98737605,4.588017592
OML 18,979298.9059,2020-01,2020,01,6.98737605,4.588017592
OML 18,853409.0703,2020-02,2020,02,6.98737605,4.588017592
OML 18,1165940.777,2020-03,2020,03,6.98737605,4.588017592
OML 18,1029234.843,2020-04,2020,04,6.98737605,4.588017592
OML 18,705316.8383,2020-05,2020,05,6.98737605,4.588017592
OML 18,670103.0012,2020-06,2020,06,6.98737605,4.588017592
OML 18,822127.1117,2020-07,2020,07,6.98737605,4.588017592
OML 18,373270.7448,2020-08,2020,08,6.98737605,4.588017592
OML 18,178570.3013,2020-09,2020,09,6.98737605,4.588017592
OML 18,280301.8707,2020-10,2020,10,6.98737605,4.588017592
OML 18,355754.3198,2020-11,2020,11,6.98737605,4.588017592
OML 18,1267967.249,2020-12,2020,12,6.98737605,4.588017592
OML 18,1183588.779,2021-01,2021,01,6.98737605,4.588017592
OML 18,889683.6044,2021-02,2021,02,6.98737605,4.588017592
OML 18,56721.32733,2021-03,2021,03,6.98737605,4.588017592
OML 18,47731.31489,2021-04,2021,04,6.98737605,4.588017592
OML 18,39980.75134,2021-05,2021,05,6.98737605,4.588017592
OML 18,167256.1159,2021-06,2021,06,6.98737605,4.588017592
OML 18,682865.4876,2021-07,2021,07,6.98737605,4.588017592
OML 18,28244.13266,2021-08,2021,08,6.98737605,4.588017592
OML 18,118688.0247,2021-09,2021,09,6.98737605,4.588017592
OML 18,397191.0809,2021-11,2021,11,6.98737605,4.588017592
OML 18,518001.2293,2021-12,2021,12,6.98737605,4.588017592
OML 18,613299.0415,2022-01,2022,01,6.98737605,4.588017592
OML 18,589970.771,2022-02,2022,02,6.98737605,4.588017592
OML 18,184579.5514,2022-03,2022,03,6.98737605,4.588017592
OML 18,39024.46055,2022-05,2022,05,6.98737605,4.588017592
OML 18,18341.11161,2022-06,2022,06,6.98737605,4.588017592
OML 18,422448.2518,2022-08,2022,08,6.98737605,4.588017592
OML 18,80989.56061,2022-09,2022,09,6.98737605,4.588017592
OML 18,106817.124,2022-10,2022,10,6.98737605,4.588017592
OML 18,44632.29469,2022-11,2022,11,6.98737605,4.588017592
OML 20,352105.1709,2012-03,2012,03,6.703289811,5.584387451
OML 20,563292.3012,2012-04,2012,04,6.703289811,5.584387451
OML 20,456605.7509,2012-05,2012,05,6.703289811,5.584387451
OML 20,297322.6686,2012-06,2012,06,6.703289811,5.584387451
OML 20,157191.009,2012-07,2012,07,6.703289811,5.584387451
OML 20,444908.3546,2012-08,2012,08,6.703289811,5.584387451
OML 20,129660.9099,2012-09,2012,09,6.703289811,5.584387451
OML 20,270627.2958,2012-12,2012,12,6.703289811,5.584387451
OML 20,248350.9481,2013-01,2013,01,6.703289811,5.584387451
OML 20,277408.0115,2013-02,2013,02,6.703289811,5.584387451
OML 20,414348.8359,2013-03,2013,03,6.703289811,5.584387451
OML 20,339381.0438,2013-04,2013,04,6.703289811,5.584387451
OML 20,448190.6147,2013-05,2013,05,6.703289811,5.584387451
OML 20,377137.0732,2013-08,2013,08,6.703289811,5.584387451
OML 20,85084.59364,2013-09,2013,09,6.703289811,5.584387451
OML 20,288431.9735,2013-10,2013,10,6.703289811,5.584387451
OML 20,289957.7216,2013-11,2013,11,6.703289811,5.584387451
OML 20,284580.7093,2013-12,2013,12,6.703289811,5.584387451
OML 20,254062.5126,2014-01,2014,01,6.703289811,5.584387451
OML 20,259386.4123,2014-02,2014,02,6.703289811,5.584387451
OML 20,402873.3868,2014-03,2014,03,6.703289811,5.584387451
OML 20,596282.9887,2014-04,2014,04,6.703289811,5.584387451
OML 20,184939.2179,2014-05,2014,05,6.703289811,5.584387451
OML 20,381726.1239,2014-06,2014,06,6.703289811,5.584387451
OML 20,631080.3404,2014-07,2014,07,6.703289811,5.584387451
OML 20,169785.7426,2014-08,2014,08,6.703289811,5.584387451
OML 20,66604.35018,2014-10,2014,10,6.703289811,5.584387451
OML 20,219986.4932,2014-11,2014,11,6.703289811,5.584387451
OML 20,272155.5618,2014-12,2014,12,6.703289811,5.584387451
OML 20,276928.6462,2015-01,2015,01,6.703289811,5.584387451
OML 20,293199.5433,2015-02,2015,02,6.703289811,5.584387451
OML 20,340438.6093,2015-03,2015,03,6.703289811,5.584387451
OML 20,347136.461,2015-04,2015,04,6.703289811,5.584387451
OML 20,235471.3982,2015-05,2015,05,6.703289811,5.584387451
OML 20,144283.6949,2015-06,2015,06,6.703289811,5.584387451
OML 20,296103.5536,2015-07,2015,07,6.703289811,5.584387451
OML 20,31594.55858,2015-08,2015,08,6.703289811,5.584387451
OML 20,205244.6368,2015-09,2015,09,6.703289811,5.584387451
OML 20,364036.1266,2015-10,2015,10,6.703289811,5.584387451
OML 20,265458.9825,2015-11,2015,11,6.703289811,5.584387451
OML 20,267357.1013,2016-01,2016,01,6.703289811,5.584387451
OML 20,188508.3833,2016-02,2016,02,6.703289811,5.584387451
OML 20,352678.864,2016-03,2016,03,6.703289811,5.584387451
OML 20,269531.0799,2016-04,2016,04,6.703289811,5.584387451
OML 20,277881.2672,2016-05,2016,05,6.703289811,5.584387451
OML 20,349089.4692,2016-09,2016,09,6.703289811,5.584387451
OML 20,48596.94692,2016-10,2016,10,6.703289811,5.584387451
OML 20,304124.7147,2016-11,2016,11,6.703289811,5.584387451
OML 20,272006.3459,2016-12,2016,12,6.703289811,5.584387451
OML 20,219511.8468,2017-01,2017,01,6.703289811,5.584387451
OML 20,180452.8502,2017-02,2017,02,6.703289811,5.584387451
OML 20,213225.554,2017-03,2017,03,6.703289811,5.584387451
OML 20,233417.0698,2017-04,2017,04,6.703289811,5.584387451
OML 20,342019.3193,2017-05,2017,05,6.703289811,5.584387451
OML 20,172419.9521,2017-07,2017,07,6.703289811,5.584387451
OML 20,161085.7314,2017-08,2017,08,6.703289811,5.584387451
OML 20,198123.6292,2017-11,2017,11,6.703289811,5.584387451
OML 20,231149.8682,2017-12,2017,12,6.703289811,5.584387451
OML 20,87829.3728,2018-02,2018,02,6.703289811,5.584387451
OML 20,289459.9609,2018-03,2018,03,6.703289811,5.584387451
OML 20,211927.1968,2018-04,2018,04,6.703289811,5.584387451
OML 20,243542.1687,2018-05,2018,05,6.703289811,5.584387451
OML 20,135985.1396,2018-06,2018,06,6.703289811,5.584387451
OML 20,33998.48012,2018-07,2018,07,6.703289811,5.584387451
OML 20,208381.2521,2018-08,2018,08,6.703289811,5.584387451
OML 20,69367.31579,2018-09,2018,09,6.703289811,5.584387451
OML 20,60387.60122,2018-10,2018,10,6.703289811,5.584387451
OML 20,211628.6593,2018-11,2018,11,6.703289811,5.584387451
OML 20,221513.5868,2018-12,2018,12,6.703289811,5.584387451
OML 20,239204.4978,2019-01,2019,01,6.703289811,5.584387451
OML 20,193794.9617,2019-02,2019,02,6.703289811,5.584387451
OML 20,268659.2851,2019-03,2019,03,6.703289811,5.584387451
OML 20,257815.3628,2019-04,2019,04,6.703289811,5.584387451
OML 20,117860.7476,2019-05,2019,05,6.703289811,5.584387451
OML 20,108167.5015,2019-06,2019,06,6.703289811,5.584387451
OML 20,403522.8035,2019-07,2019,07,6.703289811,5.584387451
OML 20,301060.1798,2019-08,2019,08,6.703289811,5.584387451
OML 20,116736.1279,2019-09,2019,09,6.703289811,5.584387451
OML 20,100088.0564,2019-10,2019,10,6.703289811,5.584387451
OML 20,89744.16852,2019-11,2019,11,6.703289811,5.584387451
OML 20,234404.56,2019-12,2019,12,6.703289811,5.584387451
OML 20,322816.2295,2020-01,2020,01,6.703289811,5.584387451
OML 20,227532.7803,2020-02,2020,02,6.703289811,5.584387451
OML 20,208477.8062,2020-03,2020,03,6.703289811,5.584387451
OML 20,305524.4986,2020-04,2020,04,6.703289811,5.584387451
OML 20,414820.4843,2020-05,2020,05,6.703289811,5.584387451
OML 20,476804.5542,2020-06,2020,06,6.703289811,5.584387451
OML 20,115734.8617,2020-07,2020,07,6.703289811,5.584387451
OML 20,350398.4878,2020-08,2020,08,6.703289811,5.584387451
OML 20,182979.1614,2020-09,2020,09,6.703289811,5.584387451
OML 20,101760.7448,2020-10,2020,10,6.703289811,5.584387451
OML 20,107086.588,2020-11,2020,11,6.703289811,5.584387451
OML 20,318434.511,2020-12,2020,12,6.703289811,5.584387451
OML 20,386295.1743,2021-01,2021,01,6.703289811,5.584387451
OML 20,335869.9171,2021-02,2021,02,6.703289811,5.584387451
OML 20,350277.869,2021-03,2021,03,6.703289811,5.584387451
OML 20,210199.1001,2021-04,2021,04,6.703289811,5.584387451
OML 20,40505.92049,2021-05,2021,05,6.703289811,5.584387451
OML 20,194386.3621,2021-07,2021,07,6.703289811,5.584387451
OML 20,65886.00717,2021-08,2021,08,6.703289811,5.584387451
OML 20,31007.41062,2021-09,2021,09,6.703289811,5.584387451
OML 20,117236.4686,2021-10,2021,10,6.703289811,5.584387451
OML 20,48881.30983,2021-11,2021,11,6.703289811,5.584387451
OML 20,245270.1057,2021-12,2021,12,6.703289811,5.584387451
OML 20,219056.7299,2022-01,2022,01,6.703289811,5.584387451
OML 20,344306.3522,2022-02,2022,02,6.703289811,5.584387451
OML 20,206874.846,2022-03,2022,03,6.703289811,5.584387451
OML 20,23709.97746,2022-04,2022,04,6.703289811,5.584387451
OML 20,30710.45553,2022-05,2022,05,6.703289811,5.584387451
OML 20,20374.36936,2022-09,2022,09,6.703289811,5.584387451
OML 20,74942.63718,2022-11,2022,11,6.703289811,5.584387451
OML 21,146278.3988,2012-03,2012,03,6.764571427,5.303780104
OML 21,274417.0675,2012-05,2012,05,6.764571427,5.303780104
OML 21,176568.2486,2012-06,2012,06,6.764571427,5.303780104
OML 21,165339.4768,2012-07,2012,07,6.764571427,5.303780104
OML 21,142075.1068,2012-09,2012,09,6.764571427,5.303780104
OML 21,145096.6148,2012-10,2012,10,6.764571427,5.303780104
OML 21,134499.725,2012-11,2012,11,6.764571427,5.303780104
OML 21,138588.6101,2012-12,2012,12,6.764571427,5.303780104
OML 21,141377.16,2013-01,2013,01,6.764571427,5.303780104
OML 21,88392.27791,2013-02,2013,02,6.764571427,5.303780104
OML 21,99318.23206,2013-03,2013,03,6.764571427,5.303780104
OML 21,173326.265,2013-04,2013,04,6.764571427,5.303780104
OML 21,51741.93256,2013-05,2013,05,6.764571427,5.303780104
OML 21,117455.0396,2013-08,2013,08,6.764571427,5.303780104
OML 21,82847.57898,2013-09,2013,09,6.764571427,5.303780104
OML 21,217607.6972,2013-10,2013,10,6.764571427,5.303780104
OML 21,137582.0067,2013-11,2013,11,6.764571427,5.303780104
OML 21,129272.8787,2013-12,2013,12,6.764571427,5.303780104
OML 21,146629.1437,2014-01,2014,01,6.764571427,5.303780104
OML 21,98963.02316,2014-02,2014,02,6.764571427,5.303780104
OML 21,127167.9186,2014-03,2014,03,6.764571427,5.303780104
OML 21,141270.9223,2014-04,2014,04,6.764571427,5.303780104
OML 21,128703.3696,2014-05,2014,05,6.764571427,5.303780104
OML 21,115343.7171,2014-06,2014,06,6.764571427,5.303780104
OML 21,143335.3587,2014-07,2014,07,6.764571427,5.303780104
OML 21,87430.60968,2014-08,2014,08,6.764571427,5.303780104
OML 21,105970.6162,2014-10,2014,10,6.764571427,5.303780104
OML 21,125971.2589,2014-11,2014,11,6.764571427,5.303780104
OML 21,109807.5059,2014-12,2014,12,6.764571427,5.303780104
OML 21,69529.78767,2015-01,2015,01,6.764571427,5.303780104
OML 21,82425.66698,2015-02,2015,02,6.764571427,5.303780104
OML 21,58714.93262,2015-03,2015,03,6.764571427,5.303780104
OML 21,110004.1113,2015-04,2015,04,6.764571427,5.303780104
OML 21,85237.31121,2015-05,2015,05,6.764571427,5.303780104
OML 21,40785.40481,2015-08,2015,08,6.764571427,5.303780104
OML 21,94180.01606,2015-09,2015,09,6.764571427,5.303780104
OML 21,142240.984,2015-10,2015,10,6.764571427,5.303780104
OML 21,162397.8479,2015-11,2015,11,6.764571427,5.303780104
OML 21,114951.5814,2016-01,2016,01,6.764571427,5.303780104
OML 21,65169.97425,2016-02,2016,02,6.764571427,5.303780104
OML 21,62479.28343,2016-03,2016,03,6.764571427,5.303780104
OML 21,67378.00561,2016-04,2016,04,6.764571427,5.303780104
OML 21,81885.04384,2016-05,2016,05,6.764571427,5.303780104
OML 21,54379.33191,2016-10,2016,10,6.764571427,5.303780104
OML 21,65010.52725,2016-12,2016,12,6.764571427,5.303780104
OML 21,79227.05443,2017-01,2017,01,6.764571427,5.303780104
OML 21,53013.45575,2017-02,2017,02,6.764571427,5.303780104
OML 21,66877.24092,2017-03,2017,03,6.764571427,5.303780104
OML 21,135962.4377,2017-07,2017,07,6.764571427,5.303780104
OML 21,115160.409,2017-08,2017,08,6.764571427,5.303780104
OML 21,134329.5751,2017-11,2017,11,6.764571427,5.303780104
OML 21,96773.55359,2017-12,2017,12,6.764571427,5.303780104
OML 21,56651.14439,2018-01,2018,01,6.764571427,5.303780104
OML 21,173413.158,2018-03,2018,03,6.764571427,5.303780104
OML 21,107884.8171,2018-04,2018,04,6.764571427,5.303780104
OML 21,107739.8084,2018-05,2018,05,6.764571427,5.303780104
OML 21,86482.72422,2018-06,2018,06,6.764571427,5.303780104
OML 21,69031.63633,2018-07,2018,07,6.764571427,5.303780104
OML 21,95862.8832,2018-08,2018,08,6.764571427,5.303780104
OML 21,113871.8903,2018-09,2018,09,6.764571427,5.303780104
OML 21,157268.9043,2018-10,2018,10,6.764571427,5.303780104
OML 21,211818.194,2018-11,2018,11,6.764571427,5.303780104
OML 21,171980.4056,2018-12,2018,12,6.764571427,5.303780104
OML 21,246835.4616,2019-01,2019,01,6.764571427,5.303780104
OML 21,192111.0411,2019-02,2019,02,6.764571427,5.303780104
OML 21,125224.9729,2019-03,2019,03,6.764571427,5.303780104
OML 21,106502.2795,2019-04,2019,04,6.764571427,5.303780104
OML 21,189010.0785,2019-05,2019,05,6.764571427,5.303780104
OML 21,137513.2111,2019-06,2019,06,6.764571427,5.303780104
OML 21,168213.522,2019-07,2019,07,6.764571427,5.303780104
OML 21,187733.7077,2019-08,2019,08,6.764571427,5.303780104
OML 21,180316.046,2019-09,2019,09,6.764571427,5.303780104
OML 21,202351.444,2019-10,2019,10,6.764571427,5.303780104
OML 21,218420.6643,2019-11,2019,11,6.764571427,5.303780104
OML 21,221875.8901,2019-12,2019,12,6.764571427,5.303780104
OML 21,178172.0403,2020-01,2020,01,6.764571427,5.303780104
OML 21,148831.3721,2020-02,2020,02,6.764571427,5.303780104
OML 21,146597.0139,2020-03,2020,03,6.764571427,5.303780104
OML 21,229652.64,2020-04,2020,04,6.764571427,5.303780104
OML 21,212686.5556,2020-05,2020,05,6.764571427,5.303780104
OML 21,173915.0411,2020-06,2020,06,6.764571427,5.303780104
OML 21,39065.49218,2020-07,2020,07,6.764571427,5.303780104
OML 21,150561.6767,2020-08,2020,08,6.764571427,5.303780104
OML 21,98514.10826,2020-10,2020,10,6.764571427,5.303780104
OML 21,180589.8776,2020-11,2020,11,6.764571427,5.303780104
OML 21,218157.5205,2020-12,2020,12,6.764571427,5.303780104
OML 21,155709.4117,2021-01,2021,01,6.764571427,5.303780104
OML 21,116995.7031,2021-02,2021,02,6.764571427,5.303780104
OML 21,146579.7868,2021-03,2021,03,6.764571427,5.303780104
OML 21,96351.23871,2021-04,2021,04,6.764571427,5.303780104
OML 21,227932.6775,2021-05,2021,05,6.764571427,5.303780104
OML 21,48780.65613,2021-07,2021,07,6.764571427,5.303780104
OML 21,211536.3831,2021-10,2021,10,6.764571427,5.303780104
OML 21,118254.8915,2021-11,2021,11,6.764571427,5.303780104
OML 21,79283.30919,2021-12,2021,12,6.764571427,5.303780104
OML 21,76421.2888,2022-01,2022,01,6.764571427,5.303780104
OML 21,69310.13062,2022-02,2022,02,6.764571427,5.303780104
OML 22,79409.3822,2012-03,2012,03,6.68129277,4.999978933
OML 22,134502.4049,2012-04,2012,04,6.68129277,4.999978933
OML 22,143066.8191,2012-05,2012,05,6.68129277,4.999978933
OML 22,148153.647,2012-06,2012,06,6.68129277,4.999978933
OML 22,206416.1274,2012-08,2012,08,6.68129277,4.999978933
OML 22,126676.7291,2012-09,2012,09,6.68129277,4.999978933
OML 22,213507.7524,2012-10,2012,10,6.68129277,4.999978933
OML 22,247116.7665,2012-11,2012,11,6.68129277,4.999978933
OML 22,190311.3542,2012-12,2012,12,6.68129277,4.999978933
OML 22,183792.2305,2013-01,2013,01,6.68129277,4.999978933
OML 22,139786.6904,2013-02,2013,02,6.68129277,4.999978933
OML 22,128847.7946,2013-03,2013,03,6.68129277,4.999978933
OML 22,152246.9141,2013-04,2013,04,6.68129277,4.999978933
OML 22,89736.4444,2013-05,2013,05,6.68129277,4.999978933
OML 22,96524.52742,2013-08,2013,08,6.68129277,4.999978933
OML 22,102742.1754,2013-09,2013,09,6.68129277,4.999978933
OML 22,71078.11891,2013-10,2013,10,6.68129277,4.999978933
OML 22,39472.6496,2013-11,2013,11,6.68129277,4.999978933
OML 22,231451.2018,2013-12,2013,12,6.68129277,4.999978933
OML 22,108713.1226,2014-01,2014,01,6.68129277,4.999978933
OML 22,144713.4958,2014-02,2014,02,6.68129277,4.999978933
OML 22,77851.67825,2014-03,2014,03,6.68129277,4.999978933
OML 22,157825.6878,2014-04,2014,04,6.68129277,4.999978933
OML 22,83228.23181,2014-05,2014,05,6.68129277,4.999978933
OML 22,123797.459,2014-06,2014,06,6.68129277,4.999978933
OML 22,106225.0687,2014-08,2014,08,6.68129277,4.999978933
OML 22,122312.5246,2014-10,2014,10,6.68129277,4.999978933
OML 22,62815.99492,2014-11,2014,11,6.68129277,4.999978933
OML 22,101936.0388,2014-12,2014,12,6.68129277,4.999978933
OML 22,89171.57804,2015-01,2015,01,6.68129277,4.999978933
OML 22,122001.3285,2015-02,2015,02,6.68129277,4.999978933
OML 22,151655.8236,2015-05,2015,05,6.68129277,4.999978933
OML 22,62179.17192,2015-10,2015,10,6.68129277,4.999978933
OML 22,79607.21456,2015-11,2015,11,6.68129277,4.999978933
OML 22,98448.04631,2016-01,2016,01,6.68129277,4.999978933
OML 22,81650.86327,2016-02,2016,02,6.68129277,4.999978933
OML 22,102093.4529,2016-03,2016,03,6.68129277,4.999978933
OML 22,111930.4654,2016-04,2016,04,6.68129277,4.999978933
OML 22,22256.5747,2016-10,2016,10,6.68129277,4.999978933
OML 22,86709.98608,2016-12,2016,12,6.68129277,4.999978933
OML 22,91526.02516,2017-01,2017,01,6.68129277,4.999978933
OML 22,103151.0114,2017-02,2017,02,6.68129277,4.999978933
OML 22,15198.63042,2018-01,2018,01,6.68129277,4.999978933
OML 22,25060.60021,2018-02,2018,02,6.68129277,4.999978933
OML 22,23061.70338,2018-05,2018,05,6.68129277,4.999978933
OML 22,34198.31845,2018-06,2018,06,6.68129277,4.999978933
OML 22,27283.43131,2018-07,2018,07,6.68129277,4.999978933
OML 22,28067.23483,2019-04,2019,04,6.68129277,4.999978933
OML 22,21318.12913,2019-05,2019,05,6.68129277,4.999978933
OML 22,49001.20517,2019-06,2019,06,6.68129277,4.999978933
OML 22,53911.78227,2019-08,2019,08,6.68129277,4.999978933
OML 22,69522.23888,2019-09,2019,09,6.68129277,4.999978933
OML 22,30221.03127,2019-10,2019,10,6.68129277,4.999978933
OML 22,56136.22297,2019-11,2019,11,6.68129277,4.999978933
OML 22,42598.61748,2019-12,2019,12,6.68129277,4.999978933
OML 22,49097.49413,2020-01,2020,01,6.68129277,4.999978933
OML 22,18248.59081,2020-02,2020,02,6.68129277,4.999978933
OML 22,40749.58567,2020-03,2020,03,6.68129277,4.999978933
OML 22,52317.80094,2020-08,2020,08,6.68129277,4.999978933
OML 22,15865.32377,2020-10,2020,10,6.68129277,4.999978933
OML 22,65936.30113,2020-11,2020,11,6.68129277,4.999978933
OML 22,101058.6305,2020-12,2020,12,6.68129277,4.999978933
OML 22,77898.4936,2021-01,2021,01,6.68129277,4.999978933
OML 22,91856.88128,2021-02,2021,02,6.68129277,4.999978933
OML 22,68979.42632,2021-03,2021,03,6.68129277,4.999978933
OML 22,84563.48296,2021-04,2021,04,6.68129277,4.999978933
OML 22,35070.9158,2021-05,2021,05,6.68129277,4.999978933
OML 22,138775.3312,2021-06,2021,06,6.68129277,4.999978933
OML 22,66126.12014,2021-07,2021,07,6.68129277,4.999978933
OML 22,58730.67404,2021-08,2021,08,6.68129277,4.999978933
OML 22,17946.16025,2021-10,2021,10,6.68129277,4.999978933
