name,mscf,yearmonth,year,month,x,y
Akwa Ibom,322432.7338,2012-09,2012,09,7.847366246,4.906643135
Akwa Ibom,332529.8189,2012-10,2012,10,7.847366246,4.906643135
Akwa Ibom,387077.124,2012-11,2012,11,7.847366246,4.906643135
Akwa Ibom,719480.1685,2012-12,2012,12,7.847366246,4.906643135
Akwa Ibom,731954.2705,2013-01,2013,01,7.847366246,4.906643135
Akwa Ibom,314715.188,2013-02,2013,02,7.847366246,4.906643135
Akwa Ibom,748289.1869,2013-03,2013,03,7.847366246,4.906643135
Akwa Ibom,508520.4265,2013-04,2013,04,7.847366246,4.906643135
Akwa Ibom,434253.9778,2013-05,2013,05,7.847366246,4.906643135
Akwa Ibom,447821.9137,2013-06,2013,06,7.847366246,4.906643135
Akwa Ibom,480956.1205,2013-07,2013,07,7.847366246,4.906643135
Akwa Ibom,465778.4569,2013-08,2013,08,7.847366246,4.906643135
Akwa Ibom,178170.0953,2013-09,2013,09,7.847366246,4.906643135
Akwa Ibom,399468.4909,2013-10,2013,10,7.847366246,4.906643135
Akwa Ibom,802595.2371,2013-11,2013,11,7.847366246,4.906643135
Akwa Ibom,543998.1726,2013-12,2013,12,7.847366246,4.906643135
Akwa Ibom,537031.503,2014-01,2014,01,7.847366246,4.906643135
Akwa Ibom,436613.2865,2014-02,2014,02,7.847366246,4.906643135
Akwa Ibom,208099.839,2014-03,2014,03,7.847366246,4.906643135
Akwa Ibom,600840.7102,2014-04,2014,04,7.847366246,4.906643135
Akwa Ibom,443533.7457,2014-05,2014,05,7.847366246,4.906643135
Akwa Ibom,246435.0979,2014-06,2014,06,7.847366246,4.906643135
Akwa Ibom,241100.0336,2014-07,2014,07,7.847366246,4.906643135
Akwa Ibom,229817.2541,2014-08,2014,08,7.847366246,4.906643135
Akwa Ibom,108689.3633,2014-09,2014,09,7.847366246,4.906643135
Akwa Ibom,593964.3578,2014-10,2014,10,7.847366246,4.906643135
Akwa Ibom,486048.8014,2014-11,2014,11,7.847366246,4.906643135
Akwa Ibom,859796.4507,2014-12,2014,12,7.847366246,4.906643135
Akwa Ibom,919506.028,2015-01,2015,01,7.847366246,4.906643135
Akwa Ibom,539741.2358,2015-02,2015,02,7.847366246,4.906643135
Akwa Ibom,232389.1604,2015-03,2015,03,7.847366246,4.906643135
Akwa Ibom,596484.4148,2015-04,2015,04,7.847366246,4.906643135
Akwa Ibom,540868.6578,2015-05,2015,05,7.847366246,4.906643135
Akwa Ibom,234174.7175,2015-06,2015,06,7.847366246,4.906643135
Akwa Ibom,219685.2282,2015-07,2015,07,7.847366246,4.906643135
Akwa Ibom,72017.6337,2015-08,2015,08,7.847366246,4.906643135
Akwa Ibom,228975.5581,2015-09,2015,09,7.847366246,4.906643135
Akwa Ibom,379918.9553,2015-10,2015,10,7.847366246,4.906643135
Akwa Ibom,562929.4662,2015-11,2015,11,7.847366246,4.906643135
Akwa Ibom,679108.2254,2015-12,2015,12,7.847366246,4.906643135
