name,mscf,yearmonth,year,month,x,y
Ibeno,555256.8612,2018-04,2018,04,8.070956103,4.561810843
Ibeno,486998.1755,2018-05,2018,05,8.070956103,4.561810843
Ibeno,382605.3723,2018-06,2018,06,8.070956103,4.561810843
Ibeno,139569.4585,2018-07,2018,07,8.070956103,4.561810843
Ibeno,156589.9089,2018-08,2018,08,8.070956103,4.561810843
Ibeno,504525.672,2018-09,2018,09,8.070956103,4.561810843
Ibeno,446182.2779,2018-10,2018,10,8.070956103,4.561810843
Ibeno,477190.5252,2018-11,2018,11,8.070956103,4.561810843
Ibeno,459494.3052,2018-12,2018,12,8.070956103,4.561810843
Ibeno,354424.5266,2019-01,2019,01,8.070956103,4.561810843
Ibeno,325434.5452,2019-02,2019,02,8.070956103,4.561810843
Ibeno,416167.7634,2019-03,2019,03,8.070956103,4.561810843
Ibeno,737513.3883,2019-04,2019,04,8.070956103,4.561810843
Ibeno,314488.0023,2019-05,2019,05,8.070956103,4.561810843
Ibeno,402487.3619,2019-06,2019,06,8.070956103,4.561810843
Ibeno,156897.0456,2019-08,2019,08,8.070956103,4.561810843
Ibeno,294278.7536,2019-09,2019,09,8.070956103,4.561810843
Ibeno,287918.843,2019-10,2019,10,8.070956103,4.561810843
Ibeno,471752.3777,2019-11,2019,11,8.070956103,4.561810843
Ibeno,420033.8234,2019-12,2019,12,8.070956103,4.561810843
Ibeno,363919.5417,2020-01,2020,01,8.070956103,4.561810843
Ibeno,223977.6665,2020-02,2020,02,8.070956103,4.561810843
Ibeno,256568.228,2020-03,2020,03,8.070956103,4.561810843
Ibeno,304379.3097,2020-04,2020,04,8.070956103,4.561810843
Ibeno,219674.3328,2020-05,2020,05,8.070956103,4.561810843
Ibeno,320053.6249,2020-06,2020,06,8.070956103,4.561810843
Ibeno,157686.9081,2020-07,2020,07,8.070956103,4.561810843
Ibeno,103197.217,2020-08,2020,08,8.070956103,4.561810843
Ibeno,165720.6863,2020-10,2020,10,8.070956103,4.561810843
Ibeno,143142.6677,2020-11,2020,11,8.070956103,4.561810843
Ibeno,130991.4257,2020-12,2020,12,8.070956103,4.561810843
Ibeno,150843.8427,2021-01,2021,01,8.070956103,4.561810843
Ibeno,97459.35173,2021-02,2021,02,8.070956103,4.561810843
Ibeno,110488.2084,2021-03,2021,03,8.070956103,4.561810843
Ibeno,154664.1799,2021-04,2021,04,8.070956103,4.561810843
Ibeno,90110.5554,2021-05,2021,05,8.070956103,4.561810843
Ibeno,90695.28131,2021-06,2021,06,8.070956103,4.561810843
Ibeno,94366.11251,2021-07,2021,07,8.070956103,4.561810843
Ibeno,235564.1141,2021-08,2021,08,8.070956103,4.561810843
Ibeno,39273.13511,2021-09,2021,09,8.070956103,4.561810843
Ibeno,55504.39737,2021-10,2021,10,8.070956103,4.561810843
Ibeno,215902.6937,2021-11,2021,11,8.070956103,4.561810843
Ibeno,269896.6528,2021-12,2021,12,8.070956103,4.561810843
Ibeno,146295.1996,2022-01,2022,01,8.070956103,4.561810843
Ibeno,96988.76916,2022-02,2022,02,8.070956103,4.561810843
Ibeno,64757.79343,2022-03,2022,03,8.070956103,4.561810843
Ibeno,110936.6583,2022-04,2022,04,8.070956103,4.561810843
Ibeno,113724.1586,2022-05,2022,05,8.070956103,4.561810843
Ibeno,139250.4766,2022-06,2022,06,8.070956103,4.561810843
Ibeno,267143.6441,2022-07,2022,07,8.070956103,4.561810843
Ibeno,115657.2274,2022-08,2022,08,8.070956103,4.561810843
Ibeno,139328.398,2022-09,2022,09,8.070956103,4.561810843
Ibeno,99209.44802,2022-10,2022,10,8.070956103,4.561810843
Ibeno,174960.8952,2022-11,2022,11,8.070956103,4.561810843
Ibeno,314942.197,2022-12,2022,12,8.070956103,4.561810843
Ibeno,189693.6293,2023-01,2023,01,8.070956103,4.561810843
Ibeno,193309.8775,2023-02,2023,02,8.070956103,4.561810843
Ibeno,135781.5005,2023-03,2023,03,8.070956103,4.561810843
Ibeno,13215.7174,2023-07,2023,07,8.070956103,4.561810843
Ibeno,658965.2125,2023-10,2023,10,8.070956103,4.561810843
Ika South,102461.1485,2014-01,2014,01,6.198037311,6.181415404
Ika South,130455.0474,2019-06,2019,06,6.198037311,6.181415404
Ika South,282581.847,2019-07,2019,07,6.198037311,6.181415404
Ika South,82826.28129,2019-08,2019,08,6.198037311,6.181415404
Ika South,117146.3819,2019-09,2019,09,6.198037311,6.181415404
Ika South,181915.2233,2019-10,2019,10,6.198037311,6.181415404
Ika South,160654.3702,2019-11,2019,11,6.198037311,6.181415404
Ika South,115807.5969,2019-12,2019,12,6.198037311,6.181415404
Ika South,157433.7186,2020-01,2020,01,6.198037311,6.181415404
Ika South,49022.72865,2020-02,2020,02,6.198037311,6.181415404
Ika South,74033.12847,2020-03,2020,03,6.198037311,6.181415404
Ika South,134700.8828,2020-04,2020,04,6.198037311,6.181415404
Ika South,100599.0167,2020-05,2020,05,6.198037311,6.181415404
Ika South,93349.44819,2020-06,2020,06,6.198037311,6.181415404
Ika South,72737.24394,2020-07,2020,07,6.198037311,6.181415404
Ika South,64580.7768,2020-08,2020,08,6.198037311,6.181415404
Ika South,35751.81206,2020-10,2020,10,6.198037311,6.181415404
Ika South,157859.4413,2020-11,2020,11,6.198037311,6.181415404
Ika South,61318.96315,2020-12,2020,12,6.198037311,6.181415404
Ika South,70167.86927,2021-01,2021,01,6.198037311,6.181415404
Ika South,46266.66032,2021-02,2021,02,6.198037311,6.181415404
Ika South,69423.8846,2021-03,2021,03,6.198037311,6.181415404
Ika South,37859.94528,2021-04,2021,04,6.198037311,6.181415404
Ika South,30389.96019,2021-06,2021,06,6.198037311,6.181415404
Ika South,93064.48781,2021-07,2021,07,6.198037311,6.181415404
Ika South,22943.30458,2021-09,2021,09,6.198037311,6.181415404
Ika South,96412.58519,2021-10,2021,10,6.198037311,6.181415404
Ika South,269057.5891,2021-11,2021,11,6.198037311,6.181415404
Ika South,58767.93737,2021-12,2021,12,6.198037311,6.181415404
Ika South,77684.59355,2022-01,2022,01,6.198037311,6.181415404
Ika South,57900.18416,2022-02,2022,02,6.198037311,6.181415404
Ika South,29860.35988,2022-03,2022,03,6.198037311,6.181415404
Ika South,52890.05253,2022-04,2022,04,6.198037311,6.181415404
Ika South,54131.62743,2022-05,2022,05,6.198037311,6.181415404
Ika South,56313.82404,2022-06,2022,06,6.198037311,6.181415404
Ika South,56752.96714,2022-07,2022,07,6.198037311,6.181415404
Ika South,54915.78736,2022-10,2022,10,6.198037311,6.181415404
Ika South,55351.88292,2022-11,2022,11,6.198037311,6.181415404
Ika South,33036.73924,2022-12,2022,12,6.198037311,6.181415404
Ika South,47930.81788,2023-01,2023,01,6.198037311,6.181415404
Ika South,46863.76833,2023-02,2023,02,6.198037311,6.181415404
Ika South,31223.80707,2023-03,2023,03,6.198037311,6.181415404
Ika South,48704.28362,2023-04,2023,04,6.198037311,6.181415404
Ika South,50526.88365,2023-05,2023,05,6.198037311,6.181415404
Ika South,55980.86874,2023-06,2023,06,6.198037311,6.181415404
Ika South,15806.78354,2023-07,2023,07,6.198037311,6.181415404
Ika South,16927.48873,2023-09,2023,09,6.198037311,6.181415404
Ika South,63281.74399,2023-10,2023,10,6.198037311,6.181415404
Ikpoba-Okha,513615.5447,2012-03,2012,03,5.651068564,6.170306603
Ikpoba-Okha,360434.7939,2012-04,2012,04,5.651068564,6.170306603
Ikpoba-Okha,485048.4969,2012-05,2012,05,5.651068564,6.170306603
Ikpoba-Okha,769745.9652,2012-06,2012,06,5.651068564,6.170306603
Ikpoba-Okha,660583.5767,2012-07,2012,07,5.651068564,6.170306603
Ikpoba-Okha,907133.2568,2012-08,2012,08,5.651068564,6.170306603
Ikpoba-Okha,705714.6861,2012-09,2012,09,5.651068564,6.170306603
Ikpoba-Okha,257942.9988,2012-10,2012,10,5.651068564,6.170306603
Ikpoba-Okha,458718.7303,2012-11,2012,11,5.651068564,6.170306603
Ikpoba-Okha,359532.4016,2012-12,2012,12,5.651068564,6.170306603
Ikpoba-Okha,385071.398,2013-01,2013,01,5.651068564,6.170306603
Ikpoba-Okha,361724.9735,2013-02,2013,02,5.651068564,6.170306603
Ikpoba-Okha,421795.5389,2013-03,2013,03,5.651068564,6.170306603
Ikpoba-Okha,650126.3639,2013-04,2013,04,5.651068564,6.170306603
Ikpoba-Okha,225629.4668,2013-05,2013,05,5.651068564,6.170306603
Ikpoba-Okha,594292.7445,2013-06,2013,06,5.651068564,6.170306603
Ikpoba-Okha,297014.1716,2013-07,2013,07,5.651068564,6.170306603
Ikpoba-Okha,436313.9542,2013-08,2013,08,5.651068564,6.170306603
Ikpoba-Okha,297765.713,2013-09,2013,09,5.651068564,6.170306603
Ikpoba-Okha,655116.3374,2013-10,2013,10,5.651068564,6.170306603
Ikpoba-Okha,909300.0005,2013-11,2013,11,5.651068564,6.170306603
Ikpoba-Okha,1302974.916,2013-12,2013,12,5.651068564,6.170306603
Ikpoba-Okha,720838.6327,2014-01,2014,01,5.651068564,6.170306603
Ikpoba-Okha,827150.6428,2014-02,2014,02,5.651068564,6.170306603
Ikpoba-Okha,489383.4818,2014-03,2014,03,5.651068564,6.170306603
Ikpoba-Okha,223438.8193,2014-04,2014,04,5.651068564,6.170306603
Ikpoba-Okha,384395.3245,2014-05,2014,05,5.651068564,6.170306603
Ikpoba-Okha,281043.2344,2014-06,2014,06,5.651068564,6.170306603
Ikpoba-Okha,274465.267,2014-07,2014,07,5.651068564,6.170306603
Ikpoba-Okha,168092.6423,2014-08,2014,08,5.651068564,6.170306603
Ikpoba-Okha,962169.5479,2014-09,2014,09,5.651068564,6.170306603
Ikpoba-Okha,278957.3264,2014-10,2014,10,5.651068564,6.170306603
Ikpoba-Okha,353570.8129,2014-11,2014,11,5.651068564,6.170306603
Ikpoba-Okha,1166875.961,2014-12,2014,12,5.651068564,6.170306603
Ikpoba-Okha,1309575.148,2015-01,2015,01,5.651068564,6.170306603
Ikpoba-Okha,616832.3976,2015-02,2015,02,5.651068564,6.170306603
Ikpoba-Okha,251528.2354,2015-03,2015,03,5.651068564,6.170306603
Ikpoba-Okha,175874.3579,2015-04,2015,04,5.651068564,6.170306603
Ikpoba-Okha,408226.9116,2015-05,2015,05,5.651068564,6.170306603
Ikpoba-Okha,204413.5707,2015-06,2015,06,5.651068564,6.170306603
Ikpoba-Okha,94893.00855,2015-07,2015,07,5.651068564,6.170306603
Ikpoba-Okha,598761.9194,2015-08,2015,08,5.651068564,6.170306603
Ikpoba-Okha,569143.7677,2015-09,2015,09,5.651068564,6.170306603
Ikpoba-Okha,460915.2817,2015-10,2015,10,5.651068564,6.170306603
Ikpoba-Okha,346304.0333,2015-11,2015,11,5.651068564,6.170306603
Ikpoba-Okha,564575.9575,2015-12,2015,12,5.651068564,6.170306603
Ikpoba-Okha,390348.8919,2016-01,2016,01,5.651068564,6.170306603
Ikpoba-Okha,149344.2323,2016-02,2016,02,5.651068564,6.170306603
Ikpoba-Okha,173827.1571,2016-03,2016,03,5.651068564,6.170306603
Ikpoba-Okha,115283.7681,2016-04,2016,04,5.651068564,6.170306603
Ikpoba-Okha,127817.2964,2016-05,2016,05,5.651068564,6.170306603
Ikpoba-Okha,61732.08899,2016-06,2016,06,5.651068564,6.170306603
Ikpoba-Okha,246214.1893,2016-08,2016,08,5.651068564,6.170306603
Ikpoba-Okha,142610.104,2016-09,2016,09,5.651068564,6.170306603
Ikpoba-Okha,252592.9362,2016-10,2016,10,5.651068564,6.170306603
Ikpoba-Okha,413169.5994,2016-11,2016,11,5.651068564,6.170306603
Ikpoba-Okha,38309.3634,2017-02,2017,02,5.651068564,6.170306603
Ikpoba-Okha,27743.70714,2017-04,2017,04,5.651068564,6.170306603
Ikpoba-Okha,225865.4321,2017-05,2017,05,5.651068564,6.170306603
Ikpoba-Okha,1042056.055,2017-06,2017,06,5.651068564,6.170306603
Ikpoba-Okha,772408.9743,2017-07,2017,07,5.651068564,6.170306603
Ikpoba-Okha,763654.2634,2017-08,2017,08,5.651068564,6.170306603
Ikpoba-Okha,315427.9145,2017-09,2017,09,5.651068564,6.170306603
Ikpoba-Okha,285796.6532,2017-10,2017,10,5.651068564,6.170306603
Ikpoba-Okha,250902.8295,2017-11,2017,11,5.651068564,6.170306603
Ikpoba-Okha,852581.9034,2017-12,2017,12,5.651068564,6.170306603
Ikpoba-Okha,1094492.891,2018-01,2018,01,5.651068564,6.170306603
Ikpoba-Okha,817488.9573,2018-02,2018,02,5.651068564,6.170306603
Ikpoba-Okha,1241870.043,2018-03,2018,03,5.651068564,6.170306603
Ikpoba-Okha,446545.2511,2018-04,2018,04,5.651068564,6.170306603
Ikpoba-Okha,159209.9491,2018-05,2018,05,5.651068564,6.170306603
Ikpoba-Okha,326106.8733,2018-06,2018,06,5.651068564,6.170306603
Ikpoba-Okha,234565.5061,2018-07,2018,07,5.651068564,6.170306603
Ikpoba-Okha,420822.2392,2018-08,2018,08,5.651068564,6.170306603
Ikpoba-Okha,1052076.274,2018-09,2018,09,5.651068564,6.170306603
Ikpoba-Okha,604146.8466,2018-10,2018,10,5.651068564,6.170306603
Ikpoba-Okha,1155228.368,2018-11,2018,11,5.651068564,6.170306603
Ikpoba-Okha,1397023.139,2018-12,2018,12,5.651068564,6.170306603
Ikpoba-Okha,1254466.556,2019-01,2019,01,5.651068564,6.170306603
Ikpoba-Okha,938537.3399,2019-02,2019,02,5.651068564,6.170306603
Ikpoba-Okha,568429.5201,2019-03,2019,03,5.651068564,6.170306603
Ikpoba-Okha,279039.4356,2019-04,2019,04,5.651068564,6.170306603
Ikpoba-Okha,482123.4487,2019-05,2019,05,5.651068564,6.170306603
Ikpoba-Okha,571846.6569,2019-06,2019,06,5.651068564,6.170306603
Ikpoba-Okha,535913.3547,2019-07,2019,07,5.651068564,6.170306603
Ikpoba-Okha,357901.9809,2019-08,2019,08,5.651068564,6.170306603
Ikpoba-Okha,422554.1893,2019-09,2019,09,5.651068564,6.170306603
Ikpoba-Okha,461482.6113,2019-10,2019,10,5.651068564,6.170306603
Ikpoba-Okha,630960.8887,2019-11,2019,11,5.651068564,6.170306603
Ikpoba-Okha,602278.7696,2019-12,2019,12,5.651068564,6.170306603
Ikpoba-Okha,709123.3788,2020-01,2020,01,5.651068564,6.170306603
Ikpoba-Okha,488611.8964,2020-02,2020,02,5.651068564,6.170306603
Ikpoba-Okha,714452.4799,2020-03,2020,03,5.651068564,6.170306603
Ikpoba-Okha,540524.3222,2020-04,2020,04,5.651068564,6.170306603
Ikpoba-Okha,519452.4889,2020-05,2020,05,5.651068564,6.170306603
Ikpoba-Okha,434723.7492,2020-06,2020,06,5.651068564,6.170306603
Ikpoba-Okha,437577.1508,2020-07,2020,07,5.651068564,6.170306603
Ikpoba-Okha,253490.6719,2020-08,2020,08,5.651068564,6.170306603
Ikpoba-Okha,176804.5422,2020-09,2020,09,5.651068564,6.170306603
Ikpoba-Okha,295068.4001,2020-10,2020,10,5.651068564,6.170306603
Ikpoba-Okha,470993.0406,2020-11,2020,11,5.651068564,6.170306603
Ikpoba-Okha,1051435.669,2020-12,2020,12,5.651068564,6.170306603
Ikpoba-Okha,532256.576,2021-01,2021,01,5.651068564,6.170306603
Ikpoba-Okha,556107.3797,2021-02,2021,02,5.651068564,6.170306603
Ikpoba-Okha,1674974.61,2021-03,2021,03,5.651068564,6.170306603
Ikpoba-Okha,533983.4939,2021-04,2021,04,5.651068564,6.170306603
Ikpoba-Okha,77642.28776,2021-05,2021,05,5.651068564,6.170306603
Ikpoba-Okha,195259.22,2021-06,2021,06,5.651068564,6.170306603
Ikpoba-Okha,413140.6762,2021-07,2021,07,5.651068564,6.170306603
Ikpoba-Okha,63830.53516,2021-08,2021,08,5.651068564,6.170306603
Ikpoba-Okha,339698.2749,2021-09,2021,09,5.651068564,6.170306603
Ikpoba-Okha,364746.8295,2021-10,2021,10,5.651068564,6.170306603
Ikpoba-Okha,403445.7067,2021-11,2021,11,5.651068564,6.170306603
Ikpoba-Okha,382133.5513,2021-12,2021,12,5.651068564,6.170306603
Ikpoba-Okha,527247.4505,2022-01,2022,01,5.651068564,6.170306603
Ikpoba-Okha,340675.6428,2022-02,2022,02,5.651068564,6.170306603
Ikpoba-Okha,215546.2177,2022-03,2022,03,5.651068564,6.170306603
Ikpoba-Okha,268176.1773,2022-04,2022,04,5.651068564,6.170306603
Ikpoba-Okha,343044.3377,2022-05,2022,05,5.651068564,6.170306603
Ikpoba-Okha,1148615.298,2022-06,2022,06,5.651068564,6.170306603
Ikpoba-Okha,315880.4223,2022-07,2022,07,5.651068564,6.170306603
Ikpoba-Okha,104727.7733,2022-08,2022,08,5.651068564,6.170306603
Ikpoba-Okha,22494.99051,2022-09,2022,09,5.651068564,6.170306603
Ikpoba-Okha,420334.6556,2022-10,2022,10,5.651068564,6.170306603
Ikpoba-Okha,344863.7671,2022-11,2022,11,5.651068564,6.170306603
Ikpoba-Okha,573571.8118,2022-12,2022,12,5.651068564,6.170306603
Ikpoba-Okha,382644.7349,2023-01,2023,01,5.651068564,6.170306603
Ikpoba-Okha,364321.0192,2023-02,2023,02,5.651068564,6.170306603
Ikpoba-Okha,822936.4586,2023-03,2023,03,5.651068564,6.170306603
Ikpoba-Okha,291608.2225,2023-04,2023,04,5.651068564,6.170306603
Ikpoba-Okha,36029.8054,2023-05,2023,05,5.651068564,6.170306603
Ikpoba-Okha,19369.29505,2023-06,2023,06,5.651068564,6.170306603
Ikpoba-Okha,33922.35703,2023-07,2023,07,5.651068564,6.170306603
Ikpoba-Okha,77679.29493,2023-08,2023,08,5.651068564,6.170306603
Ikpoba-Okha,238725.7458,2023-09,2023,09,5.651068564,6.170306603
Ikpoba-Okha,224570.5495,2023-10,2023,10,5.651068564,6.170306603
Ikwerre,139699.2707,2012-03,2012,03,6.905782395,5.064755036
Ikwerre,147623.4721,2012-04,2012,04,6.905782395,5.064755036
Ikwerre,78369.06579,2012-08,2012,08,6.905782395,5.064755036
Ikwerre,145116.2748,2012-09,2012,09,6.905782395,5.064755036
Ikwerre,277694.8157,2012-10,2012,10,6.905782395,5.064755036
Ikwerre,149669.2124,2012-11,2012,11,6.905782395,5.064755036
Ikwerre,80712.04133,2012-12,2012,12,6.905782395,5.064755036
Ikwerre,121594.7102,2013-01,2013,01,6.905782395,5.064755036
Ikwerre,185220.8729,2013-03,2013,03,6.905782395,5.064755036
Ikwerre,268937.6669,2013-04,2013,04,6.905782395,5.064755036
Ikwerre,248363.8424,2013-05,2013,05,6.905782395,5.064755036
Ikwerre,235611.5741,2013-06,2013,06,6.905782395,5.064755036
Ikwerre,309352.0132,2013-08,2013,08,6.905782395,5.064755036
Ikwerre,91090.32465,2013-10,2013,10,6.905782395,5.064755036
Ikwerre,186316.8869,2013-11,2013,11,6.905782395,5.064755036
Ikwerre,118074.8091,2013-12,2013,12,6.905782395,5.064755036
Ikwerre,176506.7146,2014-01,2014,01,6.905782395,5.064755036
Ikwerre,127296.8947,2014-02,2014,02,6.905782395,5.064755036
Ikwerre,141607.9615,2014-03,2014,03,6.905782395,5.064755036
Ikwerre,192755.9388,2014-04,2014,04,6.905782395,5.064755036
Ikwerre,163180.5748,2014-05,2014,05,6.905782395,5.064755036
Ikwerre,109162.444,2014-06,2014,06,6.905782395,5.064755036
Ikwerre,278903.37,2014-07,2014,07,6.905782395,5.064755036
Ikwerre,238595.3371,2014-10,2014,10,6.905782395,5.064755036
Ikwerre,246995.5964,2014-11,2014,11,6.905782395,5.064755036
Ikwerre,249265.0489,2014-12,2014,12,6.905782395,5.064755036
Ikwerre,194339.9546,2015-01,2015,01,6.905782395,5.064755036
Ikwerre,348535.3676,2015-02,2015,02,6.905782395,5.064755036
Ikwerre,191577.6359,2015-03,2015,03,6.905782395,5.064755036
Ikwerre,169947.2519,2015-04,2015,04,6.905782395,5.064755036
Ikwerre,309700.7003,2015-05,2015,05,6.905782395,5.064755036
Ikwerre,37138.48465,2015-06,2015,06,6.905782395,5.064755036
Ikwerre,257169.529,2015-07,2015,07,6.905782395,5.064755036
Ikwerre,258638.7552,2015-08,2015,08,6.905782395,5.064755036
Ikwerre,258182.7471,2015-09,2015,09,6.905782395,5.064755036
Ikwerre,55568.96686,2015-10,2015,10,6.905782395,5.064755036
Ikwerre,171514.575,2015-11,2015,11,6.905782395,5.064755036
Ikwerre,186334.7585,2016-01,2016,01,6.905782395,5.064755036
Ikwerre,260807.03,2016-02,2016,02,6.905782395,5.064755036
Ikwerre,27336.00169,2016-03,2016,03,6.905782395,5.064755036
Ikwerre,168497.1102,2016-04,2016,04,6.905782395,5.064755036
Ikwerre,244474.2286,2016-05,2016,05,6.905782395,5.064755036
Ikwerre,224041.8757,2016-07,2016,07,6.905782395,5.064755036
Ikwerre,62886.45283,2016-09,2016,09,6.905782395,5.064755036
Ikwerre,241216.2513,2016-10,2016,10,6.905782395,5.064755036
Ikwerre,196441.973,2016-11,2016,11,6.905782395,5.064755036
Ikwerre,202938.2512,2017-01,2017,01,6.905782395,5.064755036
Ikwerre,187989.6382,2017-02,2017,02,6.905782395,5.064755036
Ikwerre,226652.9304,2017-03,2017,03,6.905782395,5.064755036
Ikwerre,72479.86148,2017-04,2017,04,6.905782395,5.064755036
Ikwerre,180735.9441,2017-05,2017,05,6.905782395,5.064755036
Ikwerre,214665.915,2017-06,2017,06,6.905782395,5.064755036
Ikwerre,251193.4355,2017-07,2017,07,6.905782395,5.064755036
Ikwerre,117326.3877,2017-08,2017,08,6.905782395,5.064755036
Ikwerre,149453.9296,2017-09,2017,09,6.905782395,5.064755036
Ikwerre,168889.3137,2017-10,2017,10,6.905782395,5.064755036
Ikwerre,212007.8487,2017-11,2017,11,6.905782395,5.064755036
Ikwerre,122082.0762,2017-12,2017,12,6.905782395,5.064755036
Ikwerre,68907.23627,2018-01,2018,01,6.905782395,5.064755036
Ikwerre,77196.49825,2018-02,2018,02,6.905782395,5.064755036
Ikwerre,114785.7436,2018-03,2018,03,6.905782395,5.064755036
Ikwerre,184616.5844,2018-04,2018,04,6.905782395,5.064755036
Ikwerre,112716.53,2018-05,2018,05,6.905782395,5.064755036
Ikwerre,155965.873,2018-06,2018,06,6.905782395,5.064755036
Ikwerre,74589.32107,2018-08,2018,08,6.905782395,5.064755036
Ikwerre,70868.54639,2018-09,2018,09,6.905782395,5.064755036
Ikwerre,130923.7156,2018-10,2018,10,6.905782395,5.064755036
Ikwerre,136810.5322,2018-11,2018,11,6.905782395,5.064755036
Ikwerre,94148.57907,2018-12,2018,12,6.905782395,5.064755036
Ikwerre,66650.62399,2019-01,2019,01,6.905782395,5.064755036
Ikwerre,68070.18971,2019-02,2019,02,6.905782395,5.064755036
Ikwerre,120748.0544,2019-03,2019,03,6.905782395,5.064755036
Ikwerre,297952.0691,2019-04,2019,04,6.905782395,5.064755036
Ikwerre,38254.48275,2019-05,2019,05,6.905782395,5.064755036
Ikwerre,28226.26812,2019-06,2019,06,6.905782395,5.064755036
Ikwerre,120215.1448,2019-08,2019,08,6.905782395,5.064755036
Ikwerre,118793.8399,2019-09,2019,09,6.905782395,5.064755036
Ikwerre,12565.61337,2019-11,2019,11,6.905782395,5.064755036
Ikwerre,134299.8005,2019-12,2019,12,6.905782395,5.064755036
Ikwerre,153252.841,2020-01,2020,01,6.905782395,5.064755036
Ikwerre,185341.6764,2020-02,2020,02,6.905782395,5.064755036
Ikwerre,208357.7786,2020-03,2020,03,6.905782395,5.064755036
Ikwerre,249903.5523,2020-04,2020,04,6.905782395,5.064755036
Ikwerre,101967.5588,2020-05,2020,05,6.905782395,5.064755036
Ikwerre,272862.9312,2020-06,2020,06,6.905782395,5.064755036
Ikwerre,241947.5835,2020-07,2020,07,6.905782395,5.064755036
Ikwerre,118185.3342,2020-08,2020,08,6.905782395,5.064755036
Ikwerre,52149.09477,2020-09,2020,09,6.905782395,5.064755036
Ikwerre,99381.37592,2020-10,2020,10,6.905782395,5.064755036
Ikwerre,153590.5629,2020-11,2020,11,6.905782395,5.064755036
Ikwerre,189697.4598,2020-12,2020,12,6.905782395,5.064755036
Ikwerre,181275.1221,2021-01,2021,01,6.905782395,5.064755036
Ikwerre,96385.20044,2021-02,2021,02,6.905782395,5.064755036
Ikwerre,105783.6161,2021-03,2021,03,6.905782395,5.064755036
Ikwerre,78695.75518,2021-04,2021,04,6.905782395,5.064755036
Ikwerre,194055.3172,2021-05,2021,05,6.905782395,5.064755036
Ikwerre,89719.65356,2021-07,2021,07,6.905782395,5.064755036
Ikwerre,120960.7282,2021-09,2021,09,6.905782395,5.064755036
Ikwerre,117656.5535,2021-10,2021,10,6.905782395,5.064755036
Ikwerre,101634.0585,2021-11,2021,11,6.905782395,5.064755036
Ikwerre,130423.6015,2021-12,2021,12,6.905782395,5.064755036
Ikwerre,99622.03142,2022-01,2022,01,6.905782395,5.064755036
Ikwerre,111385.0881,2022-02,2022,02,6.905782395,5.064755036
Ikwerre,20586.02477,2022-03,2022,03,6.905782395,5.064755036
Ikwerre,57982.4233,2022-04,2022,04,6.905782395,5.064755036
Ikwerre,28002.94255,2022-05,2022,05,6.905782395,5.064755036
Ikwerre,50228.42213,2022-06,2022,06,6.905782395,5.064755036
Ikwerre,49624.63343,2022-07,2022,07,6.905782395,5.064755036
Ikwerre,162966.543,2022-08,2022,08,6.905782395,5.064755036
Ikwerre,37972.94237,2022-09,2022,09,6.905782395,5.064755036
Ikwerre,152519.5222,2022-10,2022,10,6.905782395,5.064755036
Ikwerre,194186.4912,2022-11,2022,11,6.905782395,5.064755036
Ikwerre,127822.214,2022-12,2022,12,6.905782395,5.064755036
Ikwerre,57371.53675,2023-01,2023,01,6.905782395,5.064755036
Ikwerre,185297.666,2023-02,2023,02,6.905782395,5.064755036
Ikwerre,127753.0388,2023-03,2023,03,6.905782395,5.064755036
Ikwerre,354100.0574,2023-04,2023,04,6.905782395,5.064755036
Ikwerre,105930.6746,2023-05,2023,05,6.905782395,5.064755036
Ikwerre,41647.86749,2023-06,2023,06,6.905782395,5.064755036
Ikwerre,298450.4319,2023-08,2023,08,6.905782395,5.064755036
Ikwerre,46806.7201,2023-09,2023,09,6.905782395,5.064755036
Ikwerre,207792.8822,2023-10,2023,10,6.905782395,5.064755036
Isoko North,119879.6448,2012-03,2012,03,6.23573644,5.528772386
Isoko North,209605.4774,2012-04,2012,04,6.23573644,5.528772386
Isoko North,195491.5834,2012-05,2012,05,6.23573644,5.528772386
Isoko North,201675.6866,2012-06,2012,06,6.23573644,5.528772386
Isoko North,300288.8209,2012-07,2012,07,6.23573644,5.528772386
Isoko North,194882.0779,2012-08,2012,08,6.23573644,5.528772386
Isoko North,232992.2077,2012-09,2012,09,6.23573644,5.528772386
Isoko North,182118.6935,2012-10,2012,10,6.23573644,5.528772386
Isoko North,159331.6969,2012-11,2012,11,6.23573644,5.528772386
Isoko North,180534.4005,2012-12,2012,12,6.23573644,5.528772386
Isoko North,169180.5443,2013-01,2013,01,6.23573644,5.528772386
Isoko North,128630.0783,2013-02,2013,02,6.23573644,5.528772386
Isoko North,208212.3512,2013-03,2013,03,6.23573644,5.528772386
Isoko North,207257.4369,2013-04,2013,04,6.23573644,5.528772386
Isoko North,200644.7911,2013-05,2013,05,6.23573644,5.528772386
Isoko North,83258.45981,2013-06,2013,06,6.23573644,5.528772386
Isoko North,142938.1603,2013-07,2013,07,6.23573644,5.528772386
Isoko North,158813.6962,2013-08,2013,08,6.23573644,5.528772386
Isoko North,76212.96179,2013-09,2013,09,6.23573644,5.528772386
Isoko North,123060.1526,2013-10,2013,10,6.23573644,5.528772386
Isoko North,139484.6805,2013-11,2013,11,6.23573644,5.528772386
Isoko North,138531.8416,2013-12,2013,12,6.23573644,5.528772386
Isoko North,162248.3254,2014-01,2014,01,6.23573644,5.528772386
